<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.06.25	11:30:00	129735	129845	129615	129755	96159	406991	5
2021.06.25	11:40:00	129750	129765	129560	129655	83812	366232	5
2021.06.25	11:50:00	129655	129695	129565	129595	55079	253057	5
2021.06.25	12:00:00	129595	129640	129475	129610	84947	386196	5
2021.06.25	12:10:00	129605	129640	129225	129285	112342	509543	5
2021.06.25	12:20:00	129285	129435	129275	129290	64277	287041	5
2021.06.25	12:30:00	129290	129380	129130	129285	80031	358391	5
2021.06.25	12:40:00	129290	129395	129255	129375	52576	235657	5
2021.06.25	12:50:00	129375	129480	129355	129450	49039	214726	5
2021.06.25	13:00:00	129450	129515	129385	129510	42858	195077	5
2021.06.25	13:10:00	129510	129530	129400	129455	43120	190367	5
2021.06.25	13:20:00	129460	129460	129255	129275	55193	244873	5
2021.06.25	13:30:00	129275	129450	129245	129405	45844	200928	5
2021.06.25	13:40:00	129405	129460	129335	129360	46815	216789	5
2021.06.25	13:50:00	129360	129365	129160	129230	67728	310201	5
2021.06.25	14:00:00	129225	129250	128880	128945	105881	467805	5
2021.06.25	14:10:00	128945	128960	128540	128570	120995	552140	5
2021.06.25	14:20:00	128570	128835	128460	128785	96641	454840	5
2021.06.25	14:30:00	128785	128870	128550	128575	80034	357249	5
2021.06.25	14:40:00	128575	128620	128350	128535	96769	423749	5
2021.06.25	14:50:00	128535	128695	128420	128690	60891	270613	5
2021.06.25	15:00:00	128685	128780	128530	128650	71975	327229	5
2021.06.25	15:10:00	128650	128675	128385	128430	68846	310203	5
2021.06.25	15:20:00	128430	128515	128180	128445	113517	521887	5
2021.06.25	15:30:00	128445	128445	127775	128000	138820	650472	5
2021.06.25	15:40:00	128000	128015	127610	127685	127146	601843	5
2021.06.25	15:50:00	127680	127735	127465	127565	103415	479384	5
2021.06.25	16:00:00	127565	127635	127235	127370	107186	486765	5
2021.06.25	16:10:00	127370	127475	127290	127410	66096	306882	5
2021.06.25	16:20:00	127405	127585	127380	127460	63174	279315	5
2021.06.25	16:30:00	127460	127800	127450	127780	74776	337732	5
2021.06.25	16:40:00	127780	128135	127770	127930	104004	487807	5
2021.06.25	16:50:00	127930	128030	127540	127930	87752	416681	5
2021.06.25	17:00:00	127935	127965	127720	127750	45335	218401	5
2021.06.25	17:10:00	127745	128040	127745	127965	46682	214561	5
2021.06.25	17:20:00	127960	127975	127830	127940	29676	130599	5
2021.06.25	17:30:00	127940	128060	127905	128045	29192	115034	5
2021.06.25	17:40:00	128045	128120	127985	128055	33451	117916	5
2021.06.25	17:50:00	128055	128145	127865	128145	14875	46587	5
2021.06.28	09:00:00	128045	128135	127075	127180	192842	568983	5
2021.06.28	09:10:00	127185	127600	126945	127495	151888	542705	5
2021.06.28	09:20:00	127495	127695	127320	127690	102279	375396	5
2021.06.28	09:30:00	127690	127735	127590	127715	82338	309988	5
2021.06.28	09:40:00	127715	127835	127660	127825	65293	253148	5
2021.06.28	09:50:00	127830	127960	127750	127915	85684	330738	5
2021.06.28	10:00:00	127915	128185	127835	128170	117845	497848	5
2021.06.28	10:10:00	128165	128220	127955	128205	116217	479164	5
2021.06.28	10:20:00	128205	128575	128135	128565	154534	639234	5
2021.06.28	10:30:00	128560	128765	128420	128450	160802	720684	5
2021.06.28	10:40:00	128455	128455	128180	128225	144246	606962	5
2021.06.28	10:50:00	128220	128370	128060	128150	124321	515926	5
2021.06.28	11:00:00	128150	128215	127965	128050	100954	431835	5
2021.06.28	11:10:00	128050	128095	127620	127770	138941	570352	5
2021.06.28	11:20:00	127765	127950	127610	127715	109979	461180	5
2021.06.28	11:30:00	127715	127815	127420	127440	118778	495724	5
2021.06.28	11:40:00	127435	127725	127280	127335	140692	597096	5
2021.06.28	11:50:00	127335	127575	127280	127520	95660	394412	5
2021.06.28	12:00:00	127520	127640	127445	127500	68814	305920	5
2021.06.28	12:10:00	127500	127720	127440	127500	85883	366691	5
2021.06.28	12:20:00	127495	127575	127380	127500	83774	365083	5
2021.06.28	12:30:00	127505	127600	127475	127525	48514	222079	5
2021.06.28	12:40:00	127520	127555	127350	127355	46233	211551	5
2021.06.28	12:50:00	127350	127565	127330	127510	61200	267495	5
2021.06.28	13:00:00	127515	127590	127425	127495	44556	198999	5
2021.06.28	13:10:00	127500	127525	127340	127455	52645	239965	5
2021.06.28	13:20:00	127455	127525	127365	127455	45676	210903	5
2021.06.28	13:30:00	127455	127475	127270	127415	67689	309758	5
2021.06.28	13:40:00	127410	127705	127390	127660	68413	300024	5
2021.06.28	13:50:00	127655	127980	127620	127935	110455	445187	5
2021.06.28	14:00:00	127935	127990	127620	127645	87278	378499	5
2021.06.28	14:10:00	127645	127730	127550	127725	79389	346592	5
2021.06.28	14:20:00	127725	127810	127590	127700	70904	300272	5
2021.06.28	14:30:00	127700	128045	127680	127960	105116	465917	5
2021.06.28	14:40:00	127955	127995	127820	127855	68752	319745	5
2021.06.28	14:50:00	127860	128120	127830	128010	98790	439856	5
2021.06.28	15:00:00	128010	128090	127830	127860	67938	317728	5
2021.06.28	15:10:00	127865	127890	127750	127800	58960	282687	5
2021.06.28	15:20:00	127805	127825	127660	127725	68611	329938	5
2021.06.28	15:30:00	127725	127870	127680	127730	62870	303093	5
2021.06.28	15:40:00	127730	128015	127725	128005	65058	296936	5
2021.06.28	15:50:00	128005	128120	127935	128040	80206	364960	5
2021.06.28	16:00:00	128035	128060	127845	127910	57032	269202	5
2021.06.28	16:10:00	127910	128045	127780	127805	77690	346085	5
2021.06.28	16:20:00	127805	127820	127680	127725	50706	235457	5
2021.06.28	16:30:00	127725	127940	127710	127900	71626	338104	5
2021.06.28	16:40:00	127900	127995	127860	127890	51385	254004	5
2021.06.28	16:50:00	127885	128160	127885	128160	66366	321501	5
2021.06.28	17:00:00	128160	128190	128020	128100	48197	207328	5
2021.06.28	17:10:00	128105	128125	128040	128085	25339	99798	5
2021.06.28	17:20:00	128085	128125	127995	128000	22708	90438	5
2021.06.28	17:30:00	128005	128060	127960	127970	24541	95827	5
2021.06.28	17:40:00	127975	128000	127925	127960	22377	91037	5
2021.06.28	17:50:00	127965	128035	127955	128000	10568	44384	5
2021.06.29	09:00:00	127900	127995	127705	127710	96315	274271	5
2021.06.29	09:10:00	127710	127805	127630	127675	95502	362814	5
2021.06.29	09:20:00	127675	127845	127670	127755	81258	300713	5
2021.06.29	09:30:00	127755	127780	127675	127695	53569	213447	5
2021.06.29	09:40:00	127695	127770	127585	127685	88392	363403	5
2021.06.29	09:50:00	127685	127885	127625	127880	83775	339120	5
2021.06.29	10:00:00	127885	128085	127830	127865	150481	664675	5
2021.06.29	10:10:00	127865	128100	127750	127755	133077	588529	5
2021.06.29	10:20:00	127760	128015	127680	127975	119838	553656	5
2021.06.29	10:30:00	127975	127985	127650	127670	166635	771865	5
2021.06.29	10:40:00	127665	127690	127360	127375	150765	708051	5
2021.06.29	10:50:00	127375	127450	127200	127205	123137	555586	5
2021.06.29	11:00:00	127210	127290	127005	127035	128874	567763	5
2021.06.29	11:10:00	127035	127110	126835	127075	128440	622829	5
2021.06.29	11:20:00	127075	127080	126765	126905	116523	507420	5
2021.06.29	11:30:00	126900	127020	126780	126900	91667	388280	5
2021.06.29	11:40:00	126895	127230	126810	127200	115773	489636	5
2021.06.29	11:50:00	127195	127360	127100	127320	103180	442184	5
2021.06.29	12:00:00	127320	127435	127270	127420	92804	407887	5
2021.06.29	12:10:00	127420	127545	127350	127525	96210	419351	5
2021.06.29	12:20:00	127525	127550	127365	127410	70077	331990	5
2021.06.29	12:30:00	127405	127775	127405	127575	97823	456927	5
2021.06.29	12:40:00	127575	127600	127380	127565	78938	387438	5
2021.06.29	12:50:00	127560	127690	127490	127595	78262	357765	5
2021.06.29	13:00:00	127595	127710	127495	127620	60610	288008	5
2021.06.29	13:10:00	127620	127665	127550	127565	42103	199896	5
2021.06.29	13:20:00	127565	127625	127455	127470	60647	274165	5
2021.06.29	13:30:00	127470	127495	127150	127185	110296	492123	5
2021.06.29	13:40:00	127180	127330	127155	127240	51155	232253	5
2021.06.29	13:50:00	127245	127290	127070	127275	66682	297645	5
2021.06.29	14:00:00	127270	127465	127210	127420	76360	330789	5
2021.06.29	14:10:00	127425	127460	127235	127300	65164	304376	5
2021.06.29	14:20:00	127295	127545	127270	127495	68565	311598	5
2021.06.29	14:30:00	127495	127610	127470	127480	64032	287675	5
2021.06.29	14:40:00	127475	127585	127370	127405	76696	354583	5
2021.06.29	14:50:00	127410	127575	127355	127520	61171	287114	5
2021.06.29	15:00:00	127520	127520	127310	127370	57767	273522	5
2021.06.29	15:10:00	127365	127400	127280	127345	56277	278564	5
2021.06.29	15:20:00	127345	127425	127250	127420	53700	271503	5
2021.06.29	15:30:00	127415	127520	127385	127495	53975	297670	5
2021.06.29	15:40:00	127495	127500	127345	127425	49860	257082	5
2021.06.29	15:50:00	127420	127715	127375	127670	75819	382082	5
2021.06.29	16:00:00	127670	127800	127575	127630	76300	387702	5
2021.06.29	16:10:00	127630	127750	127620	127725	48645	226338	5
2021.06.29	16:20:00	127730	127740	127590	127645	37129	176025	5
2021.06.29	16:30:00	127650	127855	127625	127730	67822	330605	5
2021.06.29	16:40:00	127735	127820	127700	127720	36458	181259	5
2021.06.29	16:50:00	127720	127920	127715	127875	53886	261103	5
2021.06.29	17:00:00	127875	127950	127810	127945	36562	186356	5
2021.06.29	17:10:00	127945	127985	127820	127855	38282	178808	5
2021.06.29	17:20:00	127855	127865	127745	127830	28460	126500	5
2021.06.29	17:30:00	127830	127865	127765	127800	25429	104758	5
2021.06.29	17:40:00	127805	127900	127765	127840	23004	91009	5
2021.06.29	17:50:00	127835	127880	127775	127775	8892	38020	5
2021.06.30	09:00:00	127400	127600	127335	127470	110807	318134	5
2021.06.30	09:10:00	127475	127620	127270	127590	94986	367908	5
2021.06.30	09:20:00	127590	127620	127190	127220	102816	410512	5
2021.06.30	09:30:00	127220	127305	126930	126995	135492	579247	5
2021.06.30	09:40:00	126995	127260	126990	127195	85430	359856	5
2021.06.30	09:50:00	127195	127390	127185	127280	91030	367375	5
2021.06.30	10:00:00	127280	127355	127115	127255	134170	576041	5
2021.06.30	10:10:00	127260	127445	127125	127170	132273	576518	5
2021.06.30	10:20:00	127170	127365	127120	127300	84574	375638	5
2021.06.30	10:30:00	127300	127600	127235	127595	153985	716476	5
2021.06.30	10:40:00	127595	127765	127535	127690	119380	550683	5
2021.06.30	10:50:00	127690	127700	127490	127520	92688	433300	5
2021.06.30	11:00:00	127520	127660	127430	127605	114815	531884	5
2021.06.30	11:10:00	127600	127620	127220	127230	116042	541723	5
2021.06.30	11:20:00	127230	127235	126915	127115	143852	733354	5
2021.06.30	11:30:00	127110	127245	127035	127130	98622	459153	5
2021.06.30	11:40:00	127130	127190	126920	127135	107341	515289	5
2021.06.30	11:50:00	127135	127265	127080	127090	88482	414325	5
2021.06.30	12:00:00	127085	127115	126845	126965	109183	518797	5
2021.06.30	12:10:00	126970	126980	126750	126870	101177	475661	5
2021.06.30	12:20:00	126865	127045	126825	127010	62165	287459	5
2021.06.30	12:30:00	127010	127130	126960	127075	66487	310136	5
2021.06.30	12:40:00	127075	127245	127005	127245	61059	284384	5
2021.06.30	12:50:00	127245	127485	127240	127465	87804	445596	5
2021.06.30	13:00:00	127465	127570	127435	127490	65332	323043	5
2021.06.30	13:10:00	127490	127765	127490	127705	84369	406898	5
2021.06.30	13:20:00	127705	127835	127630	127640	75731	359506	5
2021.06.30	13:30:00	127640	127710	127590	127600	45026	206419	5
2021.06.30	13:40:00	127595	127625	127525	127550	39304	181204	5
2021.06.30	13:50:00	127550	127585	127400	127520	67719	311913	5
2021.06.30	14:00:00	127520	127565	127450	127485	45324	216669	5
2021.06.30	14:10:00	127485	127515	127380	127455	48624	228160	5
2021.06.30	14:20:00	127450	127470	127325	127325	50400	246456	5
2021.06.30	14:30:00	127325	127330	127035	127090	91722	452567	5
2021.06.30	14:40:00	127090	127185	126910	127165	91501	464309	5
2021.06.30	14:50:00	127160	127350	127145	127300	66463	336720	5
2021.06.30	15:00:00	127305	127380	127185	127195	64995	320532	5
2021.06.30	15:10:00	127190	127315	127110	127305	62043	296319	5
2021.06.30	15:20:00	127305	127675	127285	127560	97511	476249	5
2021.06.30	15:30:00	127565	127710	127505	127560	66200	320445	5
2021.06.30	15:40:00	127560	127580	127335	127380	65524	336008	5
2021.06.30	15:50:00	127380	127535	127325	127400	71348	365796	5
2021.06.30	16:00:00	127400	127420	127225	127245	56722	289973	5
2021.06.30	16:10:00	127245	127420	127215	127390	50328	259288	5
2021.06.30	16:20:00	127395	127535	127390	127410	54885	284872	5
2021.06.30	16:30:00	127410	127540	127360	127515	54983	276455	5
2021.06.30	16:40:00	127515	127635	127370	127375	67102	345154	5
2021.06.30	16:50:00	127380	127380	127230	127235	64931	345562	5
2021.06.30	17:00:00	127235	127355	127215	127300	37116	170286	5
2021.06.30	17:10:00	127305	127315	127095	127215	47537	230228	5
2021.06.30	17:20:00	127215	127230	126995	127090	45970	213907	5
2021.06.30	17:30:00	127090	127145	126995	127045	32966	131747	5
2021.06.30	17:40:00	127045	127160	127035	127075	31659	120481	5
2021.06.30	17:50:00	127075	127120	126985	126985	10141	45293	5
2021.07.01	09:00:00	127435	127595	127345	127425	92550	277900	5
2021.07.01	09:10:00	127430	127520	127325	127380	67949	253962	5
2021.07.01	09:20:00	127380	127530	127330	127525	57170	212346	5
2021.07.01	09:30:00	127525	127620	127450	127590	85275	333273	5
2021.07.01	09:40:00	127585	127640	127425	127480	85921	343009	5
2021.07.01	09:50:00	127480	127535	127430	127445	55078	229154	5
2021.07.01	10:00:00	127445	127505	127300	127470	131352	573255	5
2021.07.01	10:10:00	127465	127735	127350	127660	182765	805885	5
2021.07.01	10:20:00	127660	127715	127465	127480	123354	543624	5
2021.07.01	10:30:00	127485	127545	126980	127000	220397	1006106	5
2021.07.01	10:40:00	127000	127115	126635	126700	213638	966088	5
2021.07.01	10:50:00	126700	127020	126640	126760	140575	601880	5
2021.07.01	11:00:00	126765	126890	126460	126720	192481	794456	5
2021.07.01	11:10:00	126725	126870	126320	126455	171792	757558	5
2021.07.01	11:20:00	126455	126605	126185	126305	138117	622588	5
2021.07.01	11:30:00	126305	126315	126075	126090	98140	490123	5
2021.07.01	11:40:00	126095	126460	126055	126210	126807	560924	5
2021.07.01	11:50:00	126205	126615	126200	126465	110957	494127	5
2021.07.01	12:00:00	126460	126565	125865	125955	152388	686314	5
2021.07.01	12:10:00	125955	126135	125780	125905	144518	610267	5
2021.07.01	12:20:00	125905	125990	125800	125860	73754	330892	5
2021.07.01	12:30:00	125855	125970	125725	125860	78576	362527	5
2021.07.01	12:40:00	125860	125920	125720	125900	66318	306291	5
2021.07.01	12:50:00	125905	126125	125895	126105	86111	398592	5
2021.07.01	13:00:00	126105	126270	126075	126220	71519	325295	5
2021.07.01	13:10:00	126220	126255	125915	125945	74597	342511	5
2021.07.01	13:20:00	125945	126050	125855	126030	61129	269442	5
2021.07.01	13:30:00	126030	126290	126000	126220	69720	327024	5
2021.07.01	13:40:00	126225	126255	126130	126170	43762	201481	5
2021.07.01	13:50:00	126170	126210	125990	126045	76324	358803	5
2021.07.01	14:00:00	126045	126195	125930	126185	61668	290734	5
2021.07.01	14:10:00	126180	126185	125945	126070	68079	326809	5
2021.07.01	14:20:00	126075	126135	125765	125770	71088	360855	5
2021.07.01	14:30:00	125765	125925	125605	125630	104903	484260	5
2021.07.01	14:40:00	125630	125735	125570	125705	74360	342646	5
2021.07.01	14:50:00	125710	125720	125515	125590	69717	351750	5
2021.07.01	15:00:00	125590	125710	125515	125680	64601	326252	5
2021.07.01	15:10:00	125675	125725	125555	125605	61348	317808	5
2021.07.01	15:20:00	125605	125965	125585	125930	88786	424322	5
2021.07.01	15:30:00	125935	125935	125650	125650	85972	457348	5
2021.07.01	15:40:00	125655	125880	125620	125850	68987	357343	5
2021.07.01	15:50:00	125845	125890	125485	125570	83831	433497	5
2021.07.01	16:00:00	125575	125755	125565	125720	52364	271905	5
2021.07.01	16:10:00	125720	125805	125610	125800	56278	288668	5
2021.07.01	16:20:00	125805	125920	125725	125915	52681	283693	5
2021.07.01	16:30:00	125915	125940	125725	125885	66641	362897	5
2021.07.01	16:40:00	125885	126200	125875	126130	84545	425540	5
2021.07.01	16:50:00	126135	126280	126075	126195	56061	269629	5
2021.07.01	17:00:00	126190	126325	126145	126280	42762	202865	5
2021.07.01	17:10:00	126280	126395	126230	126235	40460	187515	5
2021.07.01	17:20:00	126235	126330	126110	126120	40942	187222	5
2021.07.01	17:30:00	126125	126175	126055	126090	31315	131936	5
2021.07.01	17:40:00	126090	126265	126085	126260	24824	98291	5
2021.07.01	17:50:00	126255	126260	126070	126080	11572	51388	5
2021.07.02	09:00:00	126300	126545	126250	126530	88359	254502	5
2021.07.02	09:10:00	126530	126575	126360	126425	73106	269567	5
2021.07.02	09:20:00	126425	126675	126270	126350	116278	389690	5
2021.07.02	09:30:00	126350	127175	126080	127105	253131	835403	5
2021.07.02	09:40:00	127100	127175	126900	126950	95632	348381	5
2021.07.02	09:50:00	126950	127225	126930	127140	94235	355466	5
2021.07.02	10:00:00	127140	127355	127140	127235	125746	487855	5
2021.07.02	10:10:00	127230	127290	127155	127195	80909	338504	5
2021.07.02	10:20:00	127190	127265	126955	126965	96957	391465	5
2021.07.02	10:30:00	126960	127090	126790	127050	165462	688121	5
2021.07.02	10:40:00	127050	127375	126840	127155	163797	702805	5
2021.07.02	10:50:00	127150	127385	127085	127265	113984	497743	5
2021.07.02	11:00:00	127265	127370	126575	126580	198838	849346	5
2021.07.02	11:10:00	126580	127160	126570	127150	150923	620719	5
2021.07.02	11:20:00	127150	127360	127110	127340	112960	471088	5
2021.07.02	11:30:00	127340	127400	127100	127160	115112	483383	5
2021.07.02	11:40:00	127155	127575	127100	127525	115405	505502	5
2021.07.02	11:50:00	127525	127620	127365	127480	87177	395969	5
2021.07.02	12:00:00	127480	127685	127450	127465	98981	439954	5
2021.07.02	12:10:00	127465	127615	127395	127535	69230	302499	5
2021.07.02	12:20:00	127535	127720	127500	127645	71394	311396	5
2021.07.02	12:30:00	127645	127760	127560	127590	69667	322839	5
2021.07.02	12:40:00	127590	127690	127530	127620	47647	220640	5
2021.07.02	12:50:00	127620	127680	127580	127670	33018	159674	5
2021.07.02	13:00:00	127665	127690	127545	127575	38069	181654	5
2021.07.02	13:10:00	127580	127705	127555	127590	40454	195685	5
2021.07.02	13:20:00	127595	127615	127540	127570	32371	162714	5
2021.07.02	13:30:00	127570	127580	127455	127530	53722	258801	5
2021.07.02	13:40:00	127530	127635	127480	127620	52988	261052	5
2021.07.02	13:50:00	127620	127790	127590	127615	66485	316889	5
2021.07.02	14:00:00	127615	127785	127545	127750	63071	299651	5
2021.07.02	14:10:00	127745	127885	127710	127860	65771	308797	5
2021.07.02	14:20:00	127860	127930	127765	127865	62813	283361	5
2021.07.02	14:30:00	127865	127915	127800	127870	35566	166914	5
2021.07.02	14:40:00	127865	128040	127830	127995	57864	260699	5
2021.07.02	14:50:00	128000	128070	127975	127985	52777	247336	5
2021.07.02	15:00:00	127990	128095	127960	128090	48784	227442	5
2021.07.02	15:10:00	128090	128245	128065	128215	67263	336786	5
2021.07.02	15:20:00	128215	128330	128200	128230	65298	318571	5
2021.07.02	15:30:00	128230	128295	128110	128210	61551	306374	5
2021.07.02	15:40:00	128210	128270	128165	128195	53200	263921	5
2021.07.02	15:50:00	128190	128225	128110	128145	50927	256507	5
2021.07.02	16:00:00	128140	128190	128015	128075	64214	332300	5
2021.07.02	16:10:00	128075	128195	128065	128135	43921	229556	5
2021.07.02	16:20:00	128140	128180	128080	128150	36168	191338	5
2021.07.02	16:30:00	128150	128195	128070	128140	41803	220405	5
2021.07.02	16:40:00	128145	128220	128125	128195	37457	193693	5
2021.07.02	16:50:00	128190	128310	128180	128300	46459	217725	5
2021.07.02	17:00:00	128300	128305	128200	128260	29969	137494	5
2021.07.02	17:10:00	128260	128260	128140	128175	24292	102377	5
2021.07.02	17:20:00	128170	128200	128100	128180	22367	99819	5
2021.07.02	17:30:00	128180	128235	128140	128155	22577	104990	5
2021.07.02	17:40:00	128155	128230	128155	128210	18347	71015	5
2021.07.02	17:50:00	128205	128430	128180	128420	28044	74986	5
2021.07.05	09:00:00	128000	128040	127815	127820	62581	197112	5
2021.07.05	09:10:00	127825	127915	127755	127910	65217	227392	5
2021.07.05	09:20:00	127910	128120	127865	128065	107750	375580	5
2021.07.05	09:30:00	128065	128110	127980	128040	59844	217271	5
2021.07.05	09:40:00	128045	128055	127965	128020	32178	109990	5
2021.07.05	09:50:00	128015	128235	128015	128140	106164	383596	5
2021.07.05	10:00:00	128140	128150	127680	127835	188091	724214	5
2021.07.05	10:10:00	127830	127915	127615	127640	133893	521526	5
2021.07.05	10:20:00	127635	127810	127545	127780	127839	500984	5
2021.07.05	10:30:00	127775	127845	127655	127705	101893	420341	5
2021.07.05	10:40:00	127705	127710	127365	127410	115161	471607	5
2021.07.05	10:50:00	127410	127445	127300	127320	72662	303482	5
2021.07.05	11:00:00	127320	127350	127155	127180	90369	382313	5
2021.07.05	11:10:00	127185	127380	127125	127340	94791	385039	5
2021.07.05	11:20:00	127335	127340	127185	127275	59628	249014	5
2021.07.05	11:30:00	127270	127295	127105	127110	66580	292755	5
2021.07.05	11:40:00	127115	127225	127015	127220	84252	346299	5
2021.07.05	11:50:00	127220	127430	127145	127400	89328	369935	5
2021.07.05	12:00:00	127400	127545	127395	127505	76942	319657	5
2021.07.05	12:10:00	127505	127615	127460	127585	57330	254014	5
2021.07.05	12:20:00	127585	127615	127355	127525	85127	343277	5
2021.07.05	12:30:00	127530	127730	127525	127710	76641	343006	5
2021.07.05	12:40:00	127710	127730	127490	127615	69278	293935	5
2021.07.05	12:50:00	127620	127650	127505	127510	39590	172036	5
2021.07.05	13:00:00	127515	127620	127510	127575	33300	141112	5
2021.07.05	13:10:00	127575	127725	127565	127680	56407	243104	5
2021.07.05	13:20:00	127680	127790	127680	127745	46818	197517	5
2021.07.05	13:30:00	127750	127755	127570	127630	46940	197795	5
2021.07.05	13:40:00	127625	127825	127595	127795	75114	296782	5
2021.07.05	13:50:00	127790	127850	127715	127780	51712	203800	5
2021.07.05	14:00:00	127780	127900	127775	127835	49073	186280	5
2021.07.05	14:10:00	127835	127850	127725	127790	47053	171089	5
2021.07.05	14:20:00	127790	127915	127735	127735	54074	197774	5
2021.07.05	14:30:00	127740	127770	127350	127410	107136	409595	5
2021.07.05	14:40:00	127410	127590	127400	127510	67483	254753	5
2021.07.05	14:50:00	127510	127565	127440	127490	34407	128478	5
2021.07.05	15:00:00	127490	127505	127205	127315	93756	337494	5
2021.07.05	15:10:00	127315	127365	127170	127195	50689	183247	5
2021.07.05	15:20:00	127200	127480	127150	127410	68420	257403	5
2021.07.05	15:30:00	127410	127570	127325	127450	70282	270956	5
2021.07.05	15:40:00	127445	127650	127405	127640	52496	203529	5
2021.07.05	15:50:00	127640	127840	127590	127735	68453	263945	5
2021.07.05	16:00:00	127730	127780	127650	127695	40327	159369	5
2021.07.05	16:10:00	127690	127800	127680	127750	38883	143188	5
2021.07.05	16:20:00	127750	127760	127660	127730	38575	148709	5
2021.07.05	16:30:00	127730	127785	127435	127475	60615	220130	5
2021.07.05	16:40:00	127475	127610	127410	127565	51303	187835	5
2021.07.05	16:50:00	127570	127665	127470	127545	59112	238516	5
2021.07.05	17:00:00	127545	127560	127365	127470	51215	198712	5
2021.07.05	17:10:00	127470	127515	127375	127465	34994	134297	5
2021.07.05	17:20:00	127470	127550	127440	127485	29093	111160	5
2021.07.05	17:30:00	127485	127690	127480	127655	31525	108261	5
2021.07.05	17:40:00	127655	127700	127605	127680	26062	88970	5
2021.07.05	17:50:00	127680	127755	127660	127700	8882	40539	5
2021.07.06	09:00:00	127525	127625	127370	127370	89880	262112	5
2021.07.06	09:10:00	127375	127385	127200	127220	95784	357741	5
2021.07.06	09:20:00	127225	127230	127005	127055	121422	468208	5
2021.07.06	09:30:00	127055	127170	126980	127155	99923	374283	5
2021.07.06	09:40:00	127150	127275	127115	127165	95489	360603	5
2021.07.06	09:50:00	127165	127195	126815	126890	177465	695525	5
2021.07.06	10:00:00	126890	126925	126720	126745	133927	582966	5
2021.07.06	10:10:00	126740	126900	126675	126750	115474	498062	5
2021.07.06	10:20:00	126750	126755	126525	126550	142388	604378	5
2021.07.06	10:30:00	126550	126790	126475	126680	181708	797853	5
2021.07.06	10:40:00	126685	126830	126485	126830	128425	551462	5
2021.07.06	10:50:00	126830	126900	126655	126675	126183	529656	5
2021.07.06	11:00:00	126680	126710	126170	126215	181016	776815	5
2021.07.06	11:10:00	126215	126285	126085	126185	114379	514992	5
2021.07.06	11:20:00	126190	126190	125850	125990	147066	685789	5
2021.07.06	11:30:00	125990	126130	125830	126110	115376	525983	5
2021.07.06	11:40:00	126110	126190	125970	126140	98399	459939	5
2021.07.06	11:50:00	126140	126145	125725	125770	163353	712533	5
2021.07.06	12:00:00	125770	125990	125740	125985	83676	366390	5
2021.07.06	12:10:00	125985	126120	125790	126070	97942	436966	5
2021.07.06	12:20:00	126070	126230	126020	126125	87497	387209	5
2021.07.06	12:30:00	126125	126275	125955	126155	106936	456573	5
2021.07.06	12:40:00	126155	126200	125870	126040	85754	370568	5
2021.07.06	12:50:00	126040	126050	125890	125955	51593	217451	5
2021.07.06	13:00:00	125960	126060	125790	125795	79538	354403	5
2021.07.06	13:10:00	125795	125900	125665	125720	87030	391050	5
2021.07.06	13:20:00	125725	125820	125625	125740	79997	348179	5
2021.07.06	13:30:00	125745	125770	125590	125625	80076	368909	5
2021.07.06	13:40:00	125625	125680	125525	125680	71763	327994	5
2021.07.06	13:50:00	125680	125725	125550	125710	61926	269129	5
2021.07.06	14:00:00	125705	125810	125600	125790	78978	337124	5
2021.07.06	14:10:00	125785	125915	125750	125850	74971	314099	5
2021.07.06	14:20:00	125855	125940	125785	125900	70225	307773	5
2021.07.06	14:30:00	125905	125925	125730	125785	57694	250430	5
2021.07.06	14:40:00	125785	126010	125760	125940	77014	329073	5
2021.07.06	14:50:00	125940	125945	125680	125730	84013	356312	5
2021.07.06	15:00:00	125730	125730	125435	125540	116109	504426	5
2021.07.06	15:10:00	125535	125625	125475	125620	67538	276593	5
2021.07.06	15:20:00	125620	125650	125360	125425	87786	366974	5
2021.07.06	15:30:00	125425	125485	125325	125420	71320	313570	5
2021.07.06	15:40:00	125425	125525	125365	125465	56695	261863	5
2021.07.06	15:50:00	125465	125625	125455	125600	58807	270838	5
2021.07.06	16:00:00	125600	125625	125430	125565	54082	245965	5
2021.07.06	16:10:00	125560	125710	125525	125695	55558	244682	5
2021.07.06	16:20:00	125690	125740	125610	125710	47945	213950	5
2021.07.06	16:30:00	125710	125725	125520	125620	55926	245079	5
2021.07.06	16:40:00	125625	125715	125560	125605	45955	206113	5
2021.07.06	16:50:00	125605	125660	125455	125470	65275	306172	5
2021.07.06	17:00:00	125470	125580	125465	125520	31193	133037	5
2021.07.06	17:10:00	125520	125575	125475	125510	23736	99314	5
2021.07.06	17:20:00	125515	125575	125500	125525	20256	81045	5
2021.07.06	17:30:00	125525	125535	125435	125475	21432	73983	5
2021.07.06	17:40:00	125475	125525	125450	125490	21868	70225	5
2021.07.06	17:50:00	125485	125500	125300	125360	14557	62870	5
2021.07.07	09:00:00	125980	126725	125900	126700	184718	591888	5
2021.07.07	09:10:00	126700	126790	126570	126600	92800	368824	5
2021.07.07	09:20:00	126600	126765	126565	126640	71450	286652	5
2021.07.07	09:30:00	126635	126845	126480	126695	137565	521666	5
2021.07.07	09:40:00	126695	126770	126610	126635	68245	272087	5
